CF 10 13 0 -832.90566039 116
CF 10 13 1 -829.14831073 116
CF 10 13 2 -833.83364592 116
CF 10 13 3 -834.60025810 116
CF 10 13 4 -832.59273577 116
CF 10 14 0 -848.91914035 118
CF 10 14 1 -844.69277554 118
CF 10 14 2 -845.13354133 118
CF 10 14 3 -818.09864862 114
CF 10 14 4 -820.44788446 114
CF 10 15 0 -836.53669499 116
CF 10 15 1 -835.34969576 116
CF 10 15 2 -827.48498808 114
CF 10 15 3 -828.04344715 114
CF 10 15 4 -827.85582132 114
CF 10 16 0 -836.37512741 116
CF 10 16 1 -834.44798276 116
CF 10 16 2 -835.16346207 116
CF 10 16 3 -837.93363825 116
CF 10 16 4 -835.91114748 116
CF 10 17 0 -854.20788752 118
CF 10 17 1 -848.49273733 118
CF 10 17 2 -841.01776659 116
CF 10 17 3 -841.12679247 116
CF 10 17 4 -840.86835184 116
CF 10 18 0 -852.34236175 118
CF 10 18 1 -846.66567987 118
CF 10 18 2 -847.72869576 118
CF 10 18 3 -847.79737369 118
CF 10 18 4 -849.68033358 118
CF 10 19 0 -863.10429424 120
CF 10 19 1 -862.26508799 120
CF 10 19 2 -862.00023229 120
CF 10 19 3 -862.93701234 120
CF 10 19 4 -862.28510150 120
CF 10 20 0 -879.85366008 122
CF 10 20 1 -873.68612113 122
CF 10 20 2 -874.27502097 122
CF 10 20 3 -873.80485384 122
CF 10 20 4 -872.40528708 122
CF 10 21 0 -886.89742685 124
CF 10 21 1 -881.76680684 124
CF 10 21 2 -870.23549423 122
CF 10 21 3 -871.38021433 122
CF 10 21 4 -871.60974782 122
CF 10 22 0 -887.10597881 124
CF 10 22 1 -884.78665443 124
CF 10 22 2 -885.29244591 124
CF 10 22 3 -880.10703438 123
CF 10 22 4 -878.83147102 123
CF 10 23 0 -896.31487762 125
CF 10 23 1 -898.20085181 125
CF 10 23 2 -892.53543239 124
CF 10 23 3 -890.61853414 124
CF 10 23 4 -886.13553550 123
CF 10 24 0 -904.85573361 125
CF 10 24 1 -900.29053426 125
CF 10 24 2 -901.14272697 125
CF 10 24 3 -901.83403244 125
CF 10 24 4 -900.15463802 125
CF 10 25 0 -915.63546526 127
CF 10 25 1 -912.15394227 127
CF 10 25 2 -914.13053608 127
CF 10 25 3 -899.58914417 125
CF 10 25 4 -893.27519618 124
CF 10 26 0 -911.33543334 126
CF 10 26 1 -905.98100572 126
CF 10 26 2 -906.66647241 126
CF 10 26 3 -906.45537883 126
CF 10 26 4 -907.92558261 126
CF 10 27 0 -922.99119006 128
CF 10 27 1 -921.44380941 128
CF 10 27 2 -919.65569959 128
CF 10 27 3 -904.94808595 126
CF 10 27 4 -901.87754858 125
CF 10 28 0 -917.70021025 127
CF 10 28 1 -913.09446292 127
CF 10 28 2 -913.24513710 127
CF 10 28 3 -913.55088859 127
CF 10 28 4 -915.93817782 127
CF 10 29 0 -930.84683541 129
CF 10 29 1 -928.75247939 129
CF 10 29 2 -929.72646277 129
CF 10 29 3 -930.59289561 129
CF 10 29 4 -925.64772391 128
CF 10 30 0 -941.89877325 130
CF 10 30 1 -935.17559477 130
CF 10 30 2 -936.21063608 130
CF 10 30 3 -937.35182701 130
CF 10 30 4 -936.34473832 130
CF 10 31 0 -953.35024593 132
CF 10 31 1 -948.78819373 132
CF 10 31 2 -951.12037799 132
CF 10 31 3 -860.19581088 121
CF 10 31 4 -823.60046382 115
CF 10 32 0 -841.10522831 117
CF 10 32 1 -835.89177715 117
CF 10 32 2 -837.45382423 117
CF 10 32 3 -838.88025995 117
CF 10 32 4 -836.87185758 117
CF 10 33 0 -853.80648628 119
CF 10 33 1 -848.02310122 119
CF 10 33 2 -846.82075607 119
CF 10 33 3 -847.36770658 119
CF 10 33 4 -847.56698245 119
CF 10 34 0 -860.00796690 121
CF 10 34 1 -852.21016655 121
CF 10 34 2 -857.35420328 121
CF 10 34 3 -823.71452366 117
CF 10 34 4 -823.57479317 117
CF 10 35 0 -839.73511824 119
CF 10 35 1 -832.74000160 119
CF 10 35 2 -836.97182604 119
CF 10 35 3 -834.49834191 119
CF 10 35 4 -804.53426741 115
CF 10 36 0 -808.98173174 115
CF 10 36 1 -804.01680371 115
CF 10 36 2 -799.88659443 114
CF 10 36 3 -790.02000991 111
CF 10 36 4 -792.47826513 111
CF 10 37 0 -806.38302340 113
CF 10 37 1 -801.31797121 113
CF 10 37 2 -799.56538257 113
CF 10 37 3 -800.11615809 113
CF 10 37 4 -801.24992449 113
CF 10 38 0 -798.32113757 112
CF 10 38 1 -798.72742070 112
CF 10 38 2 -797.43367633 112
CF 10 38 3 -798.80051904 112
CF 10 38 4 -798.60272159 112
CF 10 39 0 -816.30354540 114
CF 10 39 1 -808.42413596 114
CF 10 39 2 -809.99340548 114
CF 10 39 3 -811.60458146 114
CF 10 39 4 -777.86005587 109
CF 10 40 0 -787.23352685 110
CF 10 40 1 -782.52562501 110
CF 10 40 2 -776.80789788 109
CF 10 40 3 -762.82191264 106
CF 10 40 4 -761.49933348 105
CF 10 41 0 -772.11996934 107
CF 10 41 1 -768.24579373 107
CF 10 41 2 -758.76019675 105
CF 10 41 3 -758.99994070 105
CF 10 41 4 -760.11373942 105
CF 10 42 0 -772.54637501 107
CF 10 42 1 -769.34884896 107
CF 10 42 2 -769.55385269 107
CF 10 42 3 -772.09972751 107
CF 10 42 4 -769.89705091 107
CF 10 43 0 -784.89079016 109
CF 10 43 1 -776.90276924 109
CF 10 43 2 -777.21853508 109
CF 10 43 3 -777.38241148 109
CF 10 43 4 -778.37917125 109
CF 10 44 0 -794.65197786 111
CF 10 44 1 -791.43100070 111
CF 10 44 2 -790.90634136 111
CF 10 44 3 -790.95420546 111
CF 10 44 4 -790.90758076 111
CF 10 45 0 -806.21187140 113
CF 10 45 1 -803.61022468 113
CF 10 45 2 -800.87999031 113
CF 10 45 3 -802.81073750 113
CF 10 45 4 -805.52104576 113
CF 10 46 0 -823.22467273 115
CF 10 46 1 -818.30818949 115
CF 10 46 2 -793.69387997 110
CF 10 46 3 -794.46719040 110
CF 10 46 4 -792.74569153 110
CF 10 47 0 -806.26774312 112
CF 10 47 1 -799.42573131 112
CF 10 47 2 -802.02634389 112
CF 10 47 3 -802.54891614 112
CF 10 47 4 -802.93675854 112
CF 10 48 0 -819.06909575 114
CF 10 48 1 -811.07052043 114
CF 10 48 2 -809.02102309 114
CF 10 48 3 -810.58807825 114
CF 10 48 4 -810.79457684 114
CF 10 49 0 -825.52216017 116
CF 10 49 1 -817.91050959 116
CF 10 49 2 -817.05028327 116
CF 10 49 3 -820.95497880 116
CF 10 49 4 -819.33499492 116
CF 10 50 0 -836.26752481 118
CF 10 50 1 -832.51066312 118
CF 10 50 2 -829.50909699 118
CF 10 50 3 -830.82074316 118
CF 10 50 4 -834.79422682 118
CF 30 1 0 -748.66648385 101
CF 30 1 1 -737.50409896 101
CF 30 1 2 -736.64383844 101
CF 30 1 3 -736.63147445 101
CF 30 1 4 -739.52178773 101
CF 30 2 0 -765.21924974 103
CF 30 2 1 -746.92216195 103
CF 30 2 2 -752.98555833 103
CF 30 2 3 -751.01252081 103
CF 30 2 4 -748.45940647 103
CF 30 3 0 -776.73359972 105
CF 30 3 1 -758.69773451 105
CF 30 3 2 -762.30822960 105
CF 30 3 3 -756.90636693 104
CF 30 3 4 -720.53029765 99
CF 30 4 0 -740.68990383 101
CF 30 4 1 -721.56049139 101
CF 30 4 2 -725.01985779 101
CF 30 4 3 -724.27828832 101
CF 30 4 4 -714.53007290 99
CF 30 5 0 -742.23609845 101
CF 30 5 1 -725.52223896 101
CF 30 5 2 -716.20539266 99
CF 30 5 3 -699.85524250 97
CF 30 5 4 -701.42480626 97
CF 30 6 0 -722.70785384 99
CF 30 6 1 -705.41710429 98
CF 30 6 2 -706.22446603 98
CF 30 6 3 -704.81627939 98
CF 30 6 4 -704.73133996 98
CF 30 7 0 -728.79614143 100
CF 30 7 1 -715.04753884 100
CF 30 7 2 -704.38973387 98
CF 30 7 3 -689.18019415 96
CF 30 7 4 -691.19330555 96
CF 30 8 0 -714.74026851 98
CF 30 8 1 -701.21979390 98
CF 30 8 2 -699.50637566 98
CF 30 8 3 -698.93058145 98
CF 30 8 4 -698.08092294 98
CF 30 9 0 -723.18302826 100
CF 30 9 1 -709.82033488 100
CF 30 9 2 -707.09158096 100
CF 30 9 3 -707.70338504 100
CF 30 9 4 -706.10697143 100
CF 30 10 0 -733.40576613 102
CF 30 10 1 -717.14602920 102
CF 30 10 2 -715.93122113 102
CF 30 10 3 -722.13990930 102
CF 30 10 4 -706.58022908 100
CF 30 11 0 -731.07695768 102
CF 30 11 1 -713.65530287 102
CF 30 11 2 -715.90693105 102
CF 30 11 3 -703.32109684 100
CF 30 11 4 -687.45955844 98
CF 30 12 0 -713.79217251 100
CF 30 12 1 -699.81113888 100
CF 30 12 2 -700.51308581 100
CF 30 12 3 -696.92618356 100
CF 30 12 4 -697.42583356 100
CF 30 13 0 -724.61143022 102
CF 30 13 1 -708.85682600 102
CF 30 13 2 -708.95716102 102
CF 30 13 3 -696.28360241 100
CF 30 13 4 -695.84622327 100
CF 30 14 0 -718.82529290 102
CF 30 14 1 -704.49644766 102
CF 30 14 2 -699.31598545 101
CF 30 14 3 -704.16030886 101
CF 30 14 4 -703.58605120 101
CF 30 15 0 -729.87034989 103
CF 30 15 1 -714.32101763 103
CF 30 15 2 -703.23224114 100
CF 30 15 3 -701.58122525 100
CF 30 15 4 -687.79636649 98
CF 30 16 0 -706.61287621 100
CF 30 16 1 -692.55642606 100
CF 30 16 2 -689.16954760 100
CF 30 16 3 -691.40514472 100
CF 30 16 4 -691.14704124 100
CF 30 17 0 -721.30573415 102
CF 30 17 1 -706.71665046 102
CF 30 17 2 -705.40909826 102
CF 30 17 3 -696.84268237 100
CF 30 17 4 -699.64125791 100
CF 30 18 0 -719.25466210 102
CF 30 18 1 -700.59243746 102
CF 30 18 2 -704.53282246 102
CF 30 18 3 -707.66258100 102
CF 30 18 4 -705.79995918 102
CF 30 19 0 -730.35201493 104
CF 30 19 1 -712.56502375 104
CF 30 19 2 -702.08462406 102
CF 30 19 3 -700.49794107 102
CF 30 19 4 -686.69807329 100
CF 30 20 0 -708.29893650 102
CF 30 20 1 -670.92020369 98
CF 30 20 2 -672.88056935 98
CF 30 20 3 -670.59379508 98
CF 30 20 4 -673.46690705 98
CF 30 21 0 -691.79187464 100
CF 30 21 1 -682.47939074 100
CF 30 21 2 -673.49161689 99
CF 30 21 3 -663.72379036 97
CF 30 21 4 -660.99919513 97
CF 30 22 0 -682.17935124 99
CF 30 22 1 -669.95659089 99
CF 30 22 2 -670.08947329 99
CF 30 22 3 -666.73931881 99
CF 30 22 4 -669.73666767 99
CF 30 23 0 -692.76092090 101
CF 30 23 1 -681.22567810 101
CF 30 23 2 -680.05686708 101
CF 30 23 3 -683.14981605 101
CF 30 23 4 -670.09861383 99
CF 30 24 0 -696.90025936 101
CF 30 24 1 -681.79270863 101
CF 30 24 2 -661.64421500 98
CF 30 24 3 -627.17790060 91
CF 30 24 4 -628.20240816 91
CF 30 25 0 -648.06487702 93
CF 30 25 1 -629.67619947 93
CF 30 25 2 -626.26041186 92
CF 30 25 3 -622.45300975 91
CF 30 25 4 -613.59883153 90
CF 30 26 0 -637.87079157 92
CF 30 26 1 -620.34810890 92
CF 30 26 2 -626.05065708 92
CF 30 26 3 -627.53359016 92
CF 30 26 4 -624.97224032 92
CF 30 27 0 -652.34722050 94
CF 30 27 1 -637.70482524 94
CF 30 27 2 -633.55815687 93
CF 30 27 3 -632.37995427 93
CF 30 27 4 -630.06222217 93
CF 30 28 0 -658.68107557 95
CF 30 28 1 -641.99579635 95
CF 30 28 2 -646.43873190 95
CF 30 28 3 -647.65563080 95
CF 30 28 4 -616.92383649 91
CF 30 29 0 -640.59380725 93
CF 30 29 1 -627.66267019 93
CF 30 29 2 -625.54159750 92
CF 30 29 3 -625.17520053 92
CF 30 29 4 -627.46974732 92
CF 30 30 0 -648.79918992 94
CF 30 30 1 -630.65128272 94
CF 30 30 2 -627.02690408 93
CF 30 30 3 -605.65779864 90
CF 30 30 4 -609.88754088 90
CF 30 31 0 -630.01824926 92
CF 30 31 1 -613.03239169 92
CF 30 31 2 -615.38298842 92
CF 30 31 3 -622.69993370 92
CF 30 31 4 -602.98496952 90
CF 30 32 0 -629.70632868 92
CF 30 32 1 -611.97091910 91
CF 30 32 2 -612.22661829 91
CF 30 32 3 -612.28799634 91
CF 30 32 4 -606.55302028 90
CF 30 33 0 -624.88287435 92
CF 30 33 1 -611.30100242 92
CF 30 33 2 -611.31738029 92
CF 30 33 3 -569.63593967 86
CF 30 33 4 -554.14010632 83
CF 30 34 0 -579.27356252 85
CF 30 34 1 -560.88296122 84
CF 30 34 2 -549.44666464 82
CF 30 34 3 -549.94333496 82
CF 30 34 4 -538.52851693 80
CF 30 35 0 -557.38597779 82
CF 30 35 1 -548.99080796 82
CF 30 35 2 -549.61765231 82
CF 30 35 3 -539.63740159 80
CF 30 35 4 -527.14664734 78
CF 30 36 0 -545.05317740 80
CF 30 36 1 -533.72296395 80
CF 30 36 2 -533.68647959 80
CF 30 36 3 -520.58619567 78
CF 30 36 4 -522.06228850 78
CF 30 37 0 -545.04966744 80
CF 30 37 1 -525.60028008 80
CF 30 37 2 -527.69769706 80
CF 30 37 3 -527.25767083 80
CF 30 37 4 -529.13404933 80
CF 30 38 0 -555.35374828 82
CF 30 38 1 -540.70988362 82
CF 30 38 2 -542.41699662 82
CF 30 38 3 -542.59873847 82
CF 30 38 4 -529.85393185 80
CF 30 39 0 -552.43762435 82
CF 30 39 1 -533.89949930 81
CF 30 39 2 -531.70734618 81
CF 30 39 3 -533.78778687 81
CF 30 39 4 -531.56412341 81
CF 30 40 0 -555.74286107 83
CF 30 40 1 -543.69093761 83
CF 30 40 2 -536.54208641 82
CF 30 40 3 -507.30000845 78
CF 30 40 4 -477.00988555 72
CF 30 41 0 -493.75816285 74
CF 30 41 1 -472.01777394 72
CF 30 41 2 -447.79117209 69
CF 30 41 3 -436.28514779 67
CF 30 41 4 -440.86079843 67
CF 30 42 0 -461.08711656 69
CF 30 42 1 -447.04753811 69
CF 30 42 2 -442.48533924 68
CF 30 42 3 -408.98922107 63
CF 30 42 4 -328.06119439 52
CF 30 43 0 -331.27304574 52
CF 30 43 1 -311.45941307 52
CF 30 43 2 -293.46354994 48
CF 30 43 3 -268.59564296 44
CF 30 43 4 -249.43326125 40
CF 30 44 0 -271.55991318 42
CF 30 44 1 -258.90629145 42
CF 30 44 2 -229.44654209 37
CF 30 44 3 -233.70074654 37
CF 30 44 4 -217.40148968 35
CF 30 45 0 -226.68013038 36
CF 30 45 1 -216.96178830 36
CF 30 45 2 -199.87654152 32
CF 30 45 3 -171.18371874 27
CF 30 45 4 -167.34724309 26
CF 30 46 0 -175.64551703 28
CF 30 46 1 -171.08415705 28
CF 30 46 2 -165.89155686 27
CF 30 46 3 -130.43346675 23
CF 30 46 4 -129.05693674 22
CF 30 47 0 -128.00215588 22
CF 30 47 1 -117.28819197 20
CF 30 47 2 -117.91706873 20
CF 30 47 3 -117.30105883 20
CF 30 47 4 -116.66022626 20
CF 30 48 0 -126.02277826 22
CF 30 48 1 -116.52051095 21
CF 30 48 2 -115.15701007 21
CF 30 48 3 -113.56957211 19
CF 30 48 4 -113.56957212 19
CF 30 49 0 -121.93500126 21
CF 30 49 1 -114.46011129 20
CF 30 49 2 -113.56957212 19
CF 30 49 3 -113.56957211 19
CF 30 49 4 -113.56957211 19
CF 30 50 0 -121.92976242 21
CF 30 50 1 -113.56957212 19
CF 30 50 2 -113.56957211 19
CF 30 50 3 -113.56957211 19
CF 30 50 4 -113.56957212 19
CF3 10 1 0 -759.49427879 103
CF3 10 1 1 -755.78543482 103
CF3 10 1 2 -758.74880136 103
CF3 10 1 3 -759.89079595 103
CF3 10 1 4 -760.22559622 103
CF3 10 2 0 -787.96320878 107
CF3 10 2 1 -783.54602410 107
CF3 10 2 2 -781.97849530 107
CF3 10 2 3 -785.15910876 107
CF3 10 2 4 -786.03333610 107
CF3 10 3 0 -811.97502207 111
CF3 10 3 1 -809.12080952 111
CF3 10 3 2 -804.90304100 110
CF3 10 3 3 -789.31188018 107
CF3 10 3 4 -789.17099779 107
CF3 10 4 0 -811.68746553 111
CF3 10 4 1 -804.10399848 111
CF3 10 4 2 -804.71702147 111
CF3 10 4 3 -806.16788370 111
CF3 10 4 4 -805.29159721 111
CF3 10 5 0 -829.26163423 115
CF3 10 5 1 -824.51334304 115
CF3 10 5 2 -826.00421926 115
CF3 10 5 3 -800.25742582 110
CF3 10 5 4 -785.93566179 107
CF3 10 6 0 -808.74774985 111
CF3 10 6 1 -803.71958218 111
CF3 10 6 2 -805.21415593 111
CF3 10 6 3 -786.95035779 107
CF3 10 6 4 -786.99017087 107
CF3 10 7 0 -809.24542782 111
CF3 10 7 1 -805.75405345 111
CF3 10 7 2 -806.11839444 111
CF3 10 7 3 -784.86261517 107
CF3 10 7 4 -784.13794945 107
CF3 10 8 0 -809.79770545 111
CF3 10 8 1 -804.62628591 111
CF3 10 8 2 -803.73575235 111
CF3 10 8 3 -787.08032690 108
CF3 10 8 4 -779.81837286 106
CF3 10 9 0 -784.72103070 107
CF3 10 9 1 -782.10065352 107
CF3 10 9 2 -782.26399981 107
CF3 10 9 3 -767.57174003 104
CF3 10 9 4 -769.04481873 104
CF3 10 10 0 -792.83344871 108
CF3 10 10 1 -788.82186570 108
CF3 10 10 2 -788.39400372 108
CF3 10 10 3 -786.54411082 108
CF3 10 10 4 -787.60570566 108
CF3 10 11 0 -812.57593989 112
CF3 10 11 1 -807.05301295 112
CF3 10 11 2 -808.04283611 112
CF3 10 11 3 -788.77972981 108
CF3 10 11 4 -788.27093134 108
CF3 10 12 0 -811.96367301 112
CF3 10 12 1 -807.97858963 112
CF3 10 12 2 -808.55554210 112
CF3 10 12 3 -788.76755668 108
CF3 10 12 4 -789.44936451 108
CF3 10 13 0 -812.04733724 112
CF3 10 13 1 -807.59109402 112
CF3 10 13 2 -808.07523782 112
CF3 10 13 3 -790.56429280 109
CF3 10 13 4 -788.80815538 108
CF3 10 14 0 -812.66593764 112
CF3 10 14 1 -808.46658720 112
CF3 10 14 2 -808.89814040 112
CF3 10 14 3 -786.38081586 109
CF3 10 14 4 -782.02732420 107
CF3 10 15 0 -805.74071423 111
CF3 10 15 1 -801.46525517 111
CF3 10 15 2 -803.04846696 111
CF3 10 15 3 -782.47228427 107
CF3 10 15 4 -784.23320576 107
CF3 10 16 0 -806.49321328 111
CF3 10 16 1 -801.86321973 111
CF3 10 16 2 -801.70060995 111
CF3 10 16 3 -782.93558880 107
CF3 10 16 4 -783.63321529 107
CF3 10 17 0 -805.64006563 111
CF3 10 17 1 -799.63925642 111
CF3 10 17 2 -802.62896495 111
CF3 10 17 3 -782.92704374 107
CF3 10 17 4 -763.49777241 103
CF3 10 18 0 -787.28434666 107
CF3 10 18 1 -782.10552501 107
CF3 10 18 2 -783.76696158 107
CF3 10 18 3 -763.96658076 103
CF3 10 18 4 -763.46451412 103
CF3 10 19 0 -787.10546335 107
CF3 10 19 1 -782.50280907 107
CF3 10 19 2 -781.99178505 107
CF3 10 19 3 -781.65745150 107
CF3 10 19 4 -781.65670856 107
CF3 10 20 0 -805.44182053 111
CF3 10 20 1 -802.38652104 111
CF3 10 20 2 -805.48590569 111
CF3 10 20 3 -803.46764985 111
CF3 10 20 4 -804.49394402 111
CF3 10 21 0 -829.63946904 115
CF3 10 21 1 -828.72621775 115
CF3 10 21 2 -821.55025079 114
CF3 10 21 3 -802.33922429 110
CF3 10 21 4 -783.12095650 106
CF3 10 22 0 -803.79921144 110
CF3 10 22 1 -798.84696078 110
CF3 10 22 2 -799.69778090 110
CF3 10 22 3 -780.28176651 106
CF3 10 22 4 -781.68705687 106
CF3 10 23 0 -803.53383168 110
CF3 10 23 1 -799.68390898 110
CF3 10 23 2 -799.73268944 110
CF3 10 23 3 -795.09766583 109
CF3 10 23 4 -780.19106785 106
CF3 10 24 0 -804.02555663 110
CF3 10 24 1 -799.04044827 110
CF3 10 24 2 -798.73530588 110
CF3 10 24 3 -798.12590476 110
CF3 10 24 4 -798.83263294 110
CF3 10 25 0 -823.53257662 114
CF3 10 25 1 -818.79328566 114
CF3 10 25 2 -818.96226581 114
CF3 10 25 3 -799.98575385 110
CF3 10 25 4 -799.94984669 110
CF3 10 26 0 -822.86733922 114
CF3 10 26 1 -818.57299047 114
CF3 10 26 2 -817.61561557 114
CF3 10 26 3 -817.44449537 114
CF3 10 26 4 -799.80079842 111
CF3 10 27 0 -822.46743721 114
CF3 10 27 1 -815.12939484 114
CF3 10 27 2 -817.39780189 114
CF3 10 27 3 -802.36234986 111
CF3 10 27 4 -804.33533755 111
CF3 10 28 0 -824.95221231 115
CF3 10 28 1 -817.23414301 115
CF3 10 28 2 -819.54312622 115
CF3 10 28 3 -800.57789708 111
CF3 10 28 4 -785.88535145 108
CF3 10 29 0 -808.00867566 112
CF3 10 29 1 -803.92484299 112
CF3 10 29 2 -805.31128813 112
CF3 10 29 3 -784.79171837 108
CF3 10 29 4 -785.52184997 108
CF3 10 30 0 -807.75542869 112
CF3 10 30 1 -802.98011411 112
CF3 10 30 2 -803.38249415 112
CF3 10 30 3 -803.96743817 112
CF3 10 30 4 -784.58664055 108
CF3 10 31 0 -807.67696327 112
CF3 10 31 1 -804.01900135 112
CF3 10 31 2 -804.89880854 112
CF3 10 31 3 -804.49795345 112
CF3 10 31 4 -803.49637207 112
CF3 10 32 0 -826.94889111 116
CF3 10 32 1 -823.30866938 116
CF3 10 32 2 -817.70308368 115
CF3 10 32 3 -786.38862466 108
CF3 10 32 4 -786.08943624 108
CF3 10 33 0 -808.88022091 112
CF3 10 33 1 -804.31240901 112
CF3 10 33 2 -803.83654791 112
CF3 10 33 3 -785.19827907 108
CF3 10 33 4 -785.25732694 108
CF3 10 34 0 -808.95444223 112
CF3 10 34 1 -802.65169009 112
CF3 10 34 2 -805.13234927 112
CF3 10 34 3 -803.99131488 112
CF3 10 34 4 -784.98778936 108
CF3 10 35 0 -808.75391693 112
CF3 10 35 1 -803.00619785 112
CF3 10 35 2 -804.35389367 112
CF3 10 35 3 -785.65950687 108
CF3 10 35 4 -785.97773990 108
CF3 10 36 0 -808.40356380 112
CF3 10 36 1 -804.74117134 112
CF3 10 36 2 -804.58004510 112
CF3 10 36 3 -786.00359181 108
CF3 10 36 4 -785.40623452 108
CF3 10 37 0 -808.13238212 112
CF3 10 37 1 -806.40214970 112
CF3 10 37 2 -801.09254808 111
CF3 10 37 3 -780.31088991 107
CF3 10 37 4 -781.34994994 107
CF3 10 38 0 -802.49365769 111
CF3 10 38 1 -797.97309524 111
CF3 10 38 2 -798.63776529 111
CF3 10 38 3 -780.18296280 107
CF3 10 38 4 -780.00757538 107
CF3 10 39 0 -803.01563694 111
CF3 10 39 1 -799.16793935 111
CF3 10 39 2 -798.48217747 111
CF3 10 39 3 -779.93267468 107
CF3 10 39 4 -780.17857234 107
CF3 10 40 0 -802.28842193 111
CF3 10 40 1 -800.92597157 111
CF3 10 40 2 -800.94074119 111
CF3 10 40 3 -783.20243057 107
CF3 10 40 4 -781.55152929 107
CF3 10 41 0 -802.12449689 111
CF3 10 41 1 -799.42869304 111
CF3 10 41 2 -795.10138880 110
CF3 10 41 3 -780.53171920 107
CF3 10 41 4 -779.85108292 107
CF3 10 42 0 -802.06527048 111
CF3 10 42 1 -800.14818889 111
CF3 10 42 2 -798.96120494 111
CF3 10 42 3 -781.57527257 108
CF3 10 42 4 -777.69711662 107
CF3 10 43 0 -803.19905383 111
CF3 10 43 1 -796.68020489 111
CF3 10 43 2 -799.48724191 111
CF3 10 43 3 -773.82629524 106
CF3 10 43 4 -773.58455638 106
CF3 10 44 0 -797.35525171 110
CF3 10 44 1 -795.73172502 110
CF3 10 44 2 -793.97561777 110
CF3 10 44 3 -775.05591597 106
CF3 10 44 4 -776.02375255 106
CF3 10 45 0 -797.04263331 110
CF3 10 45 1 -798.06069383 110
CF3 10 45 2 -799.34968524 110
CF3 10 45 3 -775.43015261 107
CF3 10 45 4 -774.25679025 105
CF3 10 46 0 -795.42799031 109
CF3 10 46 1 -790.98867927 109
CF3 10 46 2 -792.14068726 109
CF3 10 46 3 -790.25455518 109
CF3 10 46 4 -791.40937738 109
CF3 10 47 0 -814.78106793 113
CF3 10 47 1 -810.51906286 113
CF3 10 47 2 -810.73195725 113
CF3 10 47 3 -806.62047465 112
CF3 10 47 4 -792.21233538 109
CF3 10 48 0 -815.36222485 113
CF3 10 48 1 -809.28410124 113
CF3 10 48 2 -810.52223577 113
CF3 10 48 3 -809.36647527 113
CF3 10 48 4 -791.32252783 109
CF3 10 49 0 -815.35190100 113
CF3 10 49 1 -809.84695520 113
CF3 10 49 2 -811.35197135 113
CF3 10 49 3 -811.45195904 113
CF3 10 49 4 -791.46000732 109
CF3 10 50 0 -815.24183440 113
CF3 10 50 1 -814.03308992 113
CF3 10 50 2 -807.97654626 112
CF3 10 50 3 -790.71791055 108
CF3 10 50 4 -790.91377136 108
CF3 30 1 0 -759.49455042 103
CF3 30 1 1 -744.96659218 103
CF3 30 1 2 -746.98987616 103
CF3 30 1 3 -733.66814983 101
CF3 30 1 4 -734.62994747 101
CF3 30 2 0 -771.26606162 105
CF3 30 2 1 -755.79397353 105
CF3 30 2 2 -756.61576374 105
CF3 30 2 3 -741.27896869 103
CF3 30 2 4 -745.55613643 103
CF3 30 3 0 -775.96457483 107
CF3 30 3 1 -766.63906711 107
CF3 30 3 2 -766.20658752 107
