./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_53/OUTCAR : Elapsed time (sec): 57.006
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_54/OUTCAR : Elapsed time (sec): 57.210
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_55/OUTCAR : Elapsed time (sec): 57.149
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_56/OUTCAR : Elapsed time (sec): 57.404
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_57/OUTCAR : Elapsed time (sec): 57.655
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_58/OUTCAR : Elapsed time (sec): 57.530
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_59/OUTCAR : Elapsed time (sec): 57.535
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_5/OUTCAR : Elapsed time (sec): 39.125
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_60/OUTCAR : Elapsed time (sec): 57.677
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_61/OUTCAR : Elapsed time (sec): 24.910
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_62/OUTCAR : Elapsed time (sec): 25.131
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_63/OUTCAR : Elapsed time (sec): 24.980
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_64/OUTCAR : Elapsed time (sec): 25.053
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_65/OUTCAR : Elapsed time (sec): 24.810
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_66/OUTCAR : Elapsed time (sec): 24.514
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_67/OUTCAR : Elapsed time (sec): 24.443
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_68/OUTCAR : Elapsed time (sec): 24.249
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_69/OUTCAR : Elapsed time (sec): 24.475
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_6/OUTCAR : Elapsed time (sec): 39.241
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_70/OUTCAR : Elapsed time (sec): 24.509
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_71/OUTCAR : Elapsed time (sec): 40.778
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_72/OUTCAR : Elapsed time (sec): 41.957
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_73/OUTCAR : Elapsed time (sec): 41.099
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_74/OUTCAR : Elapsed time (sec): 40.929
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_75/OUTCAR : Elapsed time (sec): 40.615
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_76/OUTCAR : Elapsed time (sec): 39.038
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_77/OUTCAR : Elapsed time (sec): 40.698
./01_bulk/01_elastic_deformation/01_alpha_quartz//POSCAR_78/OUTCAR : Elapsed time (sec): 40.652
