LAMMPS data file via write_data, version 2 Aug 2023, timestep = 9378, units = metal

795 atoms
5 atom types

0 20 xlo xhi
0 20 ylo yhi
0 30 zlo zhi
0 0 0 xy xz yz

Masses

1 28.0855
2 15.999
3 12.011
4 1.00784
5 18.998

Atoms # atomic

85 1 2.643732242137661 1.6282032013995584 4.034556912460816 0 0 0
137 1 1.4530995695931983 3.3916203517116026 0.612463377846671 0 0 0
254 1 1.3737041882176901 1.7251459618170282 7.182664748818872 0 0 0
259 1 3.033780127855184 1.27025561002002 1.8244293652479997 0 0 0
676 2 2.7378669403493454 0.04147829133941974 0.8111813315310274 0 1 0
204 1 3.1385823239654993 0.11027007462297331 7.099461686076875 0 1 0
616 2 2.662049203269938 1.2952991712494515 5.983898388037465 0 0 0
629 2 0.9708183723269217 4.053903473188483 2.0035040536911684 0 0 0
674 2 0.9979657705121623 1.9405645483124006 3.9647869434022738 0 0 0
751 2 2.838841100528848 2.6316785892061727 0.9542186460169269 0 0 0
305 2 4.94623775317573 4.217788243242185 0.3112042991794017 0 0 0
501 2 3.4422351120143446 4.955183494711653 2.7258581338052554 0 0 0
625 2 7.064586373102287 1.9620528468927778 2.304789927493487 0 0 0
764 2 5.145312510431195 1.5865796916603272 0.7490039401727832 0 0 0
400 2 8.913120050100309 2.8904136538711716 3.916947530119349 0 0 0
429 2 9.515218393436557 0.9102825280616723 2.1041838847110523 0 0 0
708 2 9.741568970520978 4.602232771325852 1.6843340902406392 0 0 0
213 1 7.053305825952848 0.7541408125928163 5.601890850427262 0 1 0
24 1 8.847245306553486 1.6199375620192162 6.930373338942133 0 0 0
141 1 5.57898460220076 1.232765706722263 2.302810471156209 0 0 0
154 1 8.420083232958028 1.5538558054989666 3.1036829304397786 0 0 0
730 2 8.048623204183635 0.4593640166307605 4.2951918691899005 0 0 0
250 1 5.361930920555515 1.6468008029406012 4.502409291962111 0 0 0
61 1 3.028250011426401 2.8998934294273027 13.218300106121777 0 0 0
151 1 1.1080604504625176 0.8243009547230251 14.102440006922029 0 0 0
456 2 1.572906411117836 2.1602110803224535 13.28835303986691 0 0 0
521 2 1.0709721317324186 3.627342741729448 8.73720520529038 0 0 0
534 2 3.930666281121601 2.1950024470484233 12.01382011841433 0 0 0
646 2 1.4956359626524327 4.40332497400197 10.627997721732722 0 0 0
662 2 2.9664300009171547 4.5248744909650505 13.128057351199137 0 0 0
634 2 1.809347434595368 0.34259659499655976 8.032044235921564 0 0 0
472 2 1.9461193627743432 3.1284140304533814 7.811084601251019 0 0 0
326 2 3.784045508519573 2.6477717557687903 14.69962436940371 0 0 0
572 2 4.629579497459726 0.5135271954504226 7.794120358200549 0 1 0
341 2 5.9776440206030115 1.8123459185832633 13.590915998155523 0 0 0
440 2 8.51684915042126 1.9287375250996388 12.528466089168383 0 0 0
47 1 5.124794925231727 1.06211443630687 12.338647437812535 0 0 0
54 1 6.824304473543431 0.7359416456063678 10.746761364489286 0 0 0
75 1 5.220583194354333 2.505975980306749 8.811837883231307 0 0 0
271 2 9.218092286475372 0.24460870367309118 7.7838078658374386 0 0 0
424 2 6.530963530036555 1.8014666859073527 9.535392915356411 0 0 0
291 2 6.065172972769512 3.2962316212135296 7.550384416842771 0 0 0
