# Converted from POSCAR to lammps format

297 atoms
5 atom types

0.000000  15.000000000000   xlo xhi
0.000000  15.000000000000   ylo yhi
0.000000  20.000000000000   zlo zhi

0.000000000000  0.000000000000  0.000000000000   xy xz yz

Atoms

   1  1     5.490534527899 7.870422700827 12.251263217434
   2  1     4.698048423941 6.456775125236 2.525317209723
   3  1     10.235158302721 14.217125786010 5.750199880388
   4  1     8.536595602248 1.042422262584 15.038149943888
   5  1     9.806438790969 4.810564363107 12.133789081604
   6  1     6.534524246172 9.637155052541 19.323380503350
   7  1     12.091539607557 4.521057029985 12.597581668863
   8  1     11.680574393357 1.744688128516 12.626181316111
   9  1     10.348365771229 12.724682048009 16.688108781773
  10  1     2.320451383113 10.094173779195 7.419366710675
  11  1     6.717400379173 4.452886814910 18.272298947334
  12  1     0.584125729503 6.581623362324 19.807784232886
  13  1     11.551286471015 10.182658557851 0.935732887491
  14  1     3.021060150928 9.030626602345 4.088943255448
  15  1     0.104751607771 2.815057844100 7.228045604401
  16  1     11.455092801296 14.134684667176 2.824848719841
  17  1     2.014903725031 14.066033717954 11.903159969748
  18  1     11.634846736453 4.993078306644 0.250084441265
  19  1     10.807778899122 14.082374097321 1.058387167029
  20  1     13.596839395685 13.206717010983 14.132270549644
  21  1     1.663737771367 6.234094378588 4.994599018441
  22  1     9.026686824383 2.210401136509 4.592716483165
  23  1     10.956918750279 7.280522444443 4.288609883039
  24  1     9.606515943873 4.120763504132 9.331652150510
  25  1     7.683271063666 10.664051039192 15.809286093668
  26  1     13.403555779379 14.315186743478 2.779409432889
  27  1     6.681893836744 10.287753213709 3.573225174994
  28  1     9.555622234299 5.560126690911 1.271262049767
  29  1     4.252630206527 10.366030655234 9.763236000337
  30  1     3.951433985566 11.158255786248 1.962669398785
  31  1     14.421093387105 13.454847261499 8.177288841138
  32  1     1.626419149621 1.762862407675 1.118157976663
  33  1     7.493740175421 12.045860596023 14.661789971910
  34  1     8.626401130095 10.931510006014 3.118109099968
  35  1     7.284441008628 3.543245269905 10.867004376547
  36  1     11.150133679412 7.701495497829 15.409736470179
  37  1     0.434967004061 9.449198651224 2.933366763894
  38  1     7.547409589539 0.432928728359 9.090255357305
  39  1     0.450006995911 11.251106594204 0.553239014315
  40  1     9.086307149775 6.352506591019 14.326153734441
  41  1     3.810185223458 9.431876139374 16.771685862020
  42  1     1.584089456124 14.795568587744 3.783124129210
  43  1     9.436749404403 3.094080007528 12.355898828521
  44  1     8.777690450884 11.672793241797 12.378932628356
  45  1     2.317005777983 5.703094591169 6.625384300093
  46  1     4.967662597299 14.697147798360 0.770657721459
  47  1     5.098327400143 1.683355775671 3.863359249045
  48  1     14.127657101692 4.069054073762 2.668693210139
  49  1     12.867117553865 10.440471236593 15.263707618243
  50  1     8.720010717411 6.531065707837 16.139914914297
  51  1     0.536061508045 8.198208915412 0.548953857580
  52  1     4.957690805676 6.669543971432 8.454568730543
  53  1     3.502767657658 14.889616686596 12.147442355039
